"Well","Analyte","Reading"
"F1","L",168
"F1","L",224
"F1","L",190
"F1","L",153
"F1","L",247
"F1","L",139
"F1","L",208
"F1","L",261
"F1","L",296
"F1","L",224
"F1","M",42
"F1","M",49
"F1","M",1
"F1","M",47
"F1","M",29
"F1","M",57
"F1","M",26
"F1","M",42
"F1","M",22
"F1","M",58
"F1","M",34
"F1","M",81
"F1","M",35
"F1","M",84
"F2","A",9
"F2","A",11
"F2","A",14
"F2","A",8
"F2","A",13
"F2","A",10
"F2","A",10
"F2","A",9
"F2","A",6
"F2","A",13
"F2","A",10
"F2","B",854
"F2","B",718
"F2","B",829
"F2","B",746
"F2","B",416
"F2","B",802
"F2","B",376
"F2","B",787
"F2","C",109
"F2","C",108
"F2","C",137
"F2","C",263
"F2","C",131
"F2","C",159
"F2","C",182
"F2","C",128
"F2","C",133
"F2","C",113
"F2","C",152
"F2","C",307
"F2","C",139
"F2","C",261
"F2","C",139
"F2","C",130
"F2","C",150
"F2","C",82
"F2","C",95
"F2","C",115
"F2","C",60
"F2","D",782
"F2","D",791
"F2","D",798
"F2","D",707
"F2","D",813
"F2","D",826
"F2","D",888
"F2","D",840
"F2","E",762
"F2","E",804
"F2","E",695
"F2","E",832
"F2","E",748
"F2","E",755
"F2","E",793
"F2","E",742
"F2","F",173
"F2","F",167
"F2","F",160
"F2","F",170
"F2","F",203
"F2","F",158
"F2","F",155
"F2","F",111
"F2","F",149
"F2","F",116
"F2","F",144
"F2","F",166
"F2","F",191
"F2","F",184
"F2","G",776
"F2","G",802
"F2","G",820
"F2","G",728
"F2","G",772
"F2","G",643
"F2","G",732
"F2","H",857
"F2","H",856
"F2","H",698
"F2","H",741
"F2","H",780
"F2","H",853
"F2","H",757
"F2","H",817
"F2","H",816
"F2","H",850
"F2","I",704
"F2","I",676
"F2","I",795
"F2","I",790
"F2","I",763
"F2","I",435
"F2","I",767
"F2","I",773
"F2","I",828
"F2","J",82
"F2","J",91
"F2","J",140
"F2","J",77
"F2","J",117
"F2","J",79
"F2","J",92
"F2","J",82
"F2","J",95
"F2","J",118
"F2","J",98
"F2","J",99
"F2","J",77
"F2","J",91
"F2","J",82
"F2","J",95
"F2","J",70
"F2","J",69
"F2","J",69
"F2","J",93
"F2","J",99
"F2","J",153
"F2","J",85
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",1
"F2","K",2
"F2","K",2
"F2","K",0
"F2","K",1
"F2","K",1
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",2
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",0
"F2","K",1
"F2","K",0
"F2","K",0
"F2","L",839
"F2","L",276
"F2","L",336
"F2","L",270
"F2","L",729
"F2","L",208
"F2","M",100
"F2","M",44
"F2","M",50
"F2","M",29
"F2","M",31
"F2","M",45
"F2","M",24
"F2","M",48
"F2","M",58
"F2","M",36
"F2","M",40
"F2","M",25
"F2","M",32
"F2","M",30
"F2","M",102
"F2","M",65
"F2","M",65
"F2","M",71
"F2","M",39
"F2","M",39
"F4","A",9
"F4","A",9
"F4","A",17
"F4","A",30
"F4","A",14
"F4","B",157
"F4","B",57
"F4","B",97
"F4","B",109
"F4","B",99
"F4","B",90
"F4","B",119
"F4","B",79
"F4","B",57
"F4","B",64
"F4","B",165
"F4","B",61
"F4","B",171
"F4","B",94
"F4","B",117
"F4","B",97
"F4","C",15
"F4","C",24
"F4","C",17
"F4","C",21
"F4","C",19
"F4","C",47
"F4","C",26
"F4","C",14
"F4","C",18
"F4","C",16
"F4","C",13
"F4","D",820
"F4","D",781
"F4","D",722
"F4","D",694
"F4","D",830
"F4","E",716
"F4","F",8
"F4","F",10
"F4","F",12
"F4","F",4
"F4","F",8
"F4","F",10
"F4","F",8
"F4","F",7
"F4","F",11
"F4","F",7
"F4","F",6
"F4","F",6
"F4","G",378
"F4","G",804
"F4","G",781
"F4","G",828
"F4","G",804
"F4","G",235
"F4","G",259
"F4","H",229
"F4","H",140
"F4","H",156
"F4","H",120
"F4","H",73
"F4","H",78
"F4","H",92
"F4","H",154
"F4","H",92
"F4","H",150
"F4","H",148
"F4","H",201
"F4","H",123
"F4","I",93
"F4","I",103
"F4","I",53
"F4","I",68
"F4","I",63
"F4","I",73
"F4","I",65
"F4","I",77
"F4","I",69
"F4","I",43
"F4","I",62
"F4","I",89
"F4","I",61
"F4","I",80
"F4","I",55
"F4","J",16
"F4","J",16
"F4","J",47
"F4","J",16
"F4","J",19
"F4","J",23
"F4","J",5
"F4","J",12
"F4","J",11
"F4","J",25
"F4","J",22
"F4","J",18
"F4","J",26
"F4","J",19
"F4","K",0
"F4","K",0
"F4","K",0
"F4","K",0
"F4","K",0
"F4","K",0
"F4","K",1
"F4","K",1
"F4","K",1
"F4","K",2
"F4","K",0
"F4","K",0
"F4","K",0
"F4","L",291
"F4","L",317
"F4","L",358
"F4","L",289
"F4","L",226
"F4","M",42
"F4","M",47
"F4","M",31
"F4","M",26
"F4","M",64
"F4","M",52
"F4","M",208
"F4","M",23
"F5","A",10
"F5","A",1
"F5","A",21
"F5","A",24
"F5","A",9
"F5","A",9
"F5","A",2
"F5","A",29
"F5","A",809
"F5","A",18
"F5","B",50
"F5","B",311
"F5","B",100
"F5","B",182
"F5","B",115
"F5","B",80
"F5","B",79
"F5","B",100
"F5","B",156
"F5","B",109
"F5","B",160
"F5","B",125
"F5","B",80
"F5","B",133
"F5","B",160
"F5","B",138
"F5","B",115
"F5","B",108
"F5","B",52
"F5","B",60
"F5","C",15
"F5","C",17
"F5","C",15
"F5","C",22
"F5","C",18
"F5","C",10
"F5","C",8
"F5","C",15
"F5","C",14
"F5","C",19
"F5","C",14
"F5","C",18
"F5","C",14
"F5","C",13
"F5","C",50
"F5","C",6
"F5","C",19
"F5","C",31
"F5","D",854
"F5","D",740
"F5","D",813
"F5","D",914
"F5","D",824
"F5","D",779
"F5","D",821
"F5","D",679
"F5","D",745
"F5","D",736
"F5","D",888
"F5","D",740
"F5","D",840
"F5","D",735
"F5","D",720
"F5","D",820
"F5","D",753
"F5","E",711
"F5","E",468
"F5","E",866
"F5","E",887
"F5","E",846
"F5","E",707
"F5","E",823
"F5","E",365
"F5","F",7
"F5","F",10
"F5","F",4
"F5","F",10
"F5","F",5
"F5","F",11
"F5","F",11
"F5","F",13
"F5","F",14
"F5","F",15
"F5","F",6
"F5","F",19
"F5","F",11
"F5","F",12
"F5","F",10
"F5","F",12
"F5","G",818
"F5","G",588
"F5","G",227
"F5","G",192
"F5","G",381
"F5","G",15
"F5","G",200
"F5","G",826
"F5","G",764
"F5","G",845
"F5","G",745
"F5","G",772
"F5","G",710
"F5","G",507
"F5","G",510
"F5","G",517
"F5","G",487
"F5","H",156
"F5","H",148
"F5","H",122
"F5","H",133
"F5","H",169
"F5","H",199
"F5","H",137
"F5","H",123
"F5","H",201
"F5","H",96
"F5","H",175
"F5","H",119
"F5","H",101
"F5","H",164
"F5","H",126
"F5","H",117
"F5","H",162
"F5","H",184
"F5","H",141
"F5","H",156
"F5","H",153
"F5","H",138
"F5","H",167
"F5","H",127
"F5","H",54
"F5","I",59
"F5","I",59
"F5","I",129
"F5","I",54
"F5","I",71
"F5","I",96
"F5","I",82
"F5","I",78
"F5","I",102
"F5","I",79
"F5","I",156
"F5","I",96
"F5","I",54
"F5","I",78
"F5","J",38
"F5","J",13
"F5","J",14
"F5","J",29
"F5","J",30
"F5","J",16
"F5","J",45
"F5","J",16
"F5","J",15
"F5","J",19
"F5","J",20
"F5","K",3
"F5","K",4
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",1
"F5","K",0
"F5","K",0
"F5","K",3
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",0
"F5","K",2
"F5","K",2
"F5","K",4
"F5","L",270
"F5","L",433
"F5","L",317
"F5","L",378
"F5","L",673
"F5","L",859
"F5","L",279
"F5","L",432
"F5","L",680
"F5","L",217
"F5","L",173
"F5","L",251
"F5","M",42
"F5","M",42
"F5","M",44
"F5","M",65
"F5","M",35
"F5","M",35
"F5","M",59
"F5","M",45
"F5","M",41
"F5","M",35
"F5","M",27
"F5","M",26
"F5","M",28
"F6","A",10
"F6","A",2
"F6","A",17
"F6","A",7
"F6","A",8
"F6","A",9
"F6","A",9
"F6","A",5
"F6","A",7
"F6","A",19
"F6","A",3
"F6","A",7
"F6","A",6
"F6","A",9
"F6","A",4
"F6","A",8
"F6","A",4
"F6","A",4
"F6","A",32
"F6","A",20
"F6","A",8
"F6","B",56
"F6","B",47
"F6","B",94
"F6","B",83
"F6","B",75
"F6","B",57
"F6","B",60
"F6","B",54
"F6","B",98
"F6","B",26
"F6","B",63
"F6","B",73
"F6","B",53
"F6","B",66
"F6","B",43
"F6","B",47
"F6","B",50
"F6","B",24
"F6","B",53
"F6","B",75
"F6","B",58
"F6","B",90
"F6","B",84
"F6","B",45
"F6","B",70
"F6","B",10
"F6","B",44
"F6","B",88
"F6","B",75
"F6","B",70
"F6","B",96
"F6","B",74
"F6","B",47
"F6","C",94
"F6","C",122
"F6","C",146
"F6","C",100
"F6","C",94
"F6","C",104
"F6","C",122
"F6","C",102
"F6","C",108
"F6","C",93
"F6","C",116
"F6","C",88
"F6","C",114
"F6","C",139
"F6","C",133
"F6","C",126
"F6","C",172
"F6","C",132
"F6","C",177
"F6","C",101
"F6","C",107
"F6","C",184
"F6","C",73
"F6","C",152
"F6","C",74
"F6","C",150
"F6","C",167
"F6","C",84
"F6","C",90
"F6","C",121
"F6","C",90
"F6","C",65
"F6","C",289
"F6","C",94
"F6","C",124
"F6","C",75
"F6","C",145
"F6","C",130
"F6","C",108
"F6","C",75
"F6","D",811
"F6","D",800
"F6","D",790
"F6","D",871
"F6","D",716
"F6","D",809
"F6","D",878
"F6","D",787
"F6","D",846
"F6","D",804
"F6","D",785
"F6","D",455
"F6","D",828
"F6","D",915
"F6","D",838
"F6","D",714
"F6","D",775
"F6","D",815
"F6","D",806
"F6","D",858
"F6","E",207
"F6","E",316
"F6","E",296
"F6","E",438
"F6","E",348
"F6","E",579
"F6","E",364
"F6","E",238
"F6","E",450
"F6","E",362
"F6","E",479
"F6","E",446
"F6","E",274
"F6","E",253
"F6","E",420
"F6","E",222
"F6","E",404
"F6","F",16
"F6","F",41
"F6","F",29
"F6","F",23
"F6","F",24
"F6","F",18
"F6","F",11
"F6","F",25
"F6","F",26
"F6","F",9
"F6","F",18
"F6","F",19
"F6","F",19
"F6","F",7
"F6","F",19
"F6","F",22
"F6","F",7
"F6","F",18
"F6","F",23
"F6","F",11
"F6","F",16
"F6","F",15
"F6","F",6
"F6","F",13
"F6","F",32
"F6","F",19
"F6","F",24
"F6","F",20
"F6","F",15
"F6","F",14
"F6","F",18
"F6","F",22
"F6","F",17
"F6","F",9
"F6","F",17
"F6","F",11
"F6","F",23
"F6","G",172
"F6","G",191
"F6","G",410
"F6","G",134
"F6","G",799
"F6","G",320
"F6","G",270
"F6","G",369
"F6","G",463
"F6","G",411
"F6","G",139
"F6","G",504
"F6","G",373
"F6","G",375
"F6","G",118
"F6","G",465
"F6","G",145
"F6","G",476
"F6","G",358
"F6","H",48
"F6","H",93
"F6","H",93
"F6","H",83
"F6","H",83
"F6","H",113
"F6","H",64
"F6","H",58
"F6","H",52
"F6","H",92
"F6","H",109
"F6","H",76
"F6","H",128
"F6","H",69
"F6","H",56
"F6","H",59
"F6","H",126
"F6","H",2
"F6","H",38
"F6","H",48
"F6","H",38
"F6","H",95
"F6","H",69
"F6","H",104
"F6","H",96
"F6","H",103
"F6","H",102
"F6","H",54
"F6","H",70
"F6","H",63
"F6","H",59
"F6","H",51
"F6","H",133
"F6","H",74
"F6","H",86
"F6","H",55
"F6","I",190
"F6","I",202
"F6","I",186
"F6","I",234
"F6","I",184
"F6","I",181
"F6","I",166
"F6","I",210
"F6","I",199
"F6","I",202
"F6","I",172
"F6","I",175
"F6","I",243
"F6","I",160
"F6","I",205
"F6","I",210
"F6","I",164
"F6","I",134
"F6","I",133
"F6","I",162
"F6","I",187
"F6","I",185
"F6","I",138
"F6","I",103
"F6","I",212
"F6","I",212
"F6","I",203
"F6","I",159
"F6","I",178
"F6","I",116
"F6","I",226
"F6","I",213
"F6","J",50
"F6","J",70
"F6","J",67
"F6","J",68
"F6","J",67
"F6","J",76
"F6","J",42
"F6","J",78
"F6","J",74
"F6","J",66
"F6","J",62
"F6","J",125
"F6","J",57
"F6","J",53
"F6","J",72
"F6","J",50
"F6","J",47
"F6","J",73
"F6","J",49
"F6","J",56
"F6","J",247
"F6","J",77
"F6","J",66
"F6","J",73
"F6","J",56
"F6","J",68
"F6","J",46
"F6","J",59
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",1
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",2
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",2
"F6","K",0
"F6","K",0
"F6","K",2
"F6","K",0
"F6","K",1
"F6","K",1
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",0
"F6","K",1
"F6","L",332
"F6","L",666
"F6","L",112
"F6","L",320
"F6","L",795
"F6","L",303
"F6","L",776
"F6","L",149
"F6","L",176
"F6","L",806
"F6","L",176
"F6","L",770
"F6","L",172
"F6","L",325
"F6","L",221
"F6","L",768
"F6","L",394
"F6","L",210
"F6","L",286
"F6","L",251
"F6","L",242
"F6","L",461
"F6","L",803
"F6","M",31
"F6","M",72
"F6","M",19
"F6","M",46
"F6","M",27
"F6","M",65
"F6","M",15
"F6","M",31
"F6","M",22
"F6","M",60
"F6","M",68
"F6","M",19
"F6","M",34
"F6","M",50
"F6","M",26
"F6","M",23
"F6","M",38
"F6","M",38
"F6","M",42
"F6","M",61
"F6","M",20
"F6","M",24
"F6","M",28
"F6","M",19
"F6","M",22
"F6","M",33
"F6","M",20
"F6","M",29
"F6","M",25
"F7","A",9
"F7","B",48
"F7","B",13
"F7","B",82
"F7","B",55
"F7","B",35
"F7","C",5
"F7","C",9
"F7","D",748
"F7","F",5
"F7","G",275
"F7","I",31
"F7","I",46
"F7","J",18
"F7","J",10
"F7","J",11
"F7","K",10
"F7","K",1
"F7","K",0
"F7","K",0
"F7","K",0
"F7","K",0
"F7","K",0
"F7","L",435
"F8","A",16
"F8","A",8
"F8","A",7
"F8","A",12
"F8","A",9
"F8","A",6
"F8","A",2
"F8","B",109
"F8","B",36
"F8","B",70
"F8","B",82
"F8","B",81
"F8","B",89
"F8","B",111
"F8","B",97
"F8","B",16
"F8","B",22
"F8","B",109
"F8","B",73
"F8","B",81
"F8","B",96
"F8","B",35
"F8","B",39
"F8","B",107
"F8","B",117
"F8","B",23
"F8","B",91
"F8","B",167
"F8","C",15
"F8","C",19
"F8","C",15
"F8","C",16
"F8","C",13
"F8","C",8
"F8","C",8
"F8","C",38
"F8","C",18
"F8","C",11
"F8","C",11
"F8","D",836
"F8","D",782
"F8","D",756
"F8","D",828
"F8","D",750
"F8","D",818
"F8","D",825
"F8","D",782
"F8","D",818
"F8","D",845
"F8","D",780
"F8","D",900
"F8","D",850
"F8","D",816
"F8","D",831
"F8","E",345
"F8","E",253
"F8","E",342
"F8","E",379
"F8","E",301
"F8","E",647
"F8","E",412
"F8","F",18
"F8","F",19
"F8","F",11
"F8","F",16
"F8","F",10
"F8","F",18
"F8","F",15
"F8","F",10
"F8","F",8
"F8","F",12
"F8","F",14
"F8","F",18
"F8","F",22
"F8","G",302
"F8","G",381
"F8","G",380
"F8","G",297
"F8","G",365
"F8","G",255
"F8","G",332
"F8","G",374
"F8","G",339
"F8","H",115
"F8","H",130
"F8","H",113
"F8","H",147
"F8","H",105
"F8","H",59
"F8","H",73
"F8","H",99
"F8","H",122
"F8","H",99
"F8","H",31
"F8","H",138
"F8","H",128
"F8","H",122
"F8","H",153
"F8","H",116
"F8","H",144
"F8","H",159
"F8","H",106
"F8","H",108
"F8","H",148
"F8","I",96
"F8","I",81
"F8","I",76
"F8","I",64
"F8","I",68
"F8","I",59
"F8","I",74
"F8","I",68
"F8","I",79
"F8","I",61
"F8","I",51
"F8","I",58
"F8","I",67
"F8","I",76
"F8","I",76
"F8","J",14
"F8","J",15
"F8","J",9
"F8","J",13
"F8","J",15
"F8","J",16
"F8","J",11
"F8","J",13
"F8","J",11
"F8","J",10
"F8","J",9
"F8","J",7
"F8","J",9
"F8","J",8
"F8","J",8
"F8","J",15
"F8","J",9
"F8","J",16
"F8","J",13
"F8","J",13
"F8","J",11
"F8","J",12
"F8","K",0
"F8","K",7
"F8","K",0
"F8","K",0
"F8","K",0
"F8","K",0
"F8","K",0
"F8","K",0
"F8","K",0
"F8","K",0
"F8","K",2
"F8","K",1
"F8","K",0
"F8","K",0
"F8","K",0
"F8","K",4
"F8","K",0
"F8","K",0
"F8","L",675
"F8","L",336
"F8","L",352
"F8","L",260
"F8","L",144
"F8","L",333
"F8","L",854
"F8","M",50
"F8","M",31
"F8","M",58
"F8","M",32
"F8","M",28
"F8","M",185
"F8","M",33
"F8","M",61
"G1","A",13
"G1","A",3
"G1","A",12
"G1","A",14
"G1","A",11
"G1","A",42
"G1","A",3
"G1","A",99
"G1","A",10
"G1","B",144
"G1","B",128
"G1","B",144
"G1","B",86
"G1","B",72
"G1","B",183
"G1","B",71
"G1","B",206
"G1","B",100
"G1","B",53
"G1","B",101
"G1","B",97
"G1","B",107
"G1","B",129
"G1","C",9
"G1","C",13
"G1","C",11
"G1","C",14
"G1","C",14
"G1","C",26
"G1","C",11
"G1","C",8
"G1","C",9
"G1","C",22
"G1","C",16
"G1","C",13
"G1","C",12
"G1","D",756
"G1","D",853
"G1","D",744
"G1","D",841
"G1","D",699
"G1","D",803
"G1","D",760
"G1","E",768
"G1","E",541
"G1","E",460
"G1","E",812
"G1","E",295
"G1","E",786
"G1","E",334
"G1","F",7
"G1","F",5
"G1","F",8
"G1","F",6
"G1","F",6
"G1","F",6
"G1","F",2
"G1","F",8
"G1","F",6
"G1","F",7
"G1","F",15
"G1","F",8
"G1","F",7
"G1","G",416
"G1","G",812
"G1","G",405
"G1","G",192
"G1","G",442
"G1","G",779
"G1","G",633
"G1","G",796
"G1","G",801
"G1","G",669
"G1","G",698
"G1","G",616
"G1","H",167
"G1","H",143
"G1","H",110
"G1","H",111
"G1","H",69
"G1","H",110
"G1","H",96
"G1","H",157
"G1","H",98
"G1","H",138
"G1","H",124
"G1","H",127
"G1","H",146
"G1","H",85
"G1","I",67
"G1","I",61
"G1","I",67
"G1","I",55
"G1","I",51
"G1","I",82
"G1","I",77
"G1","I",66
"G1","I",83
"G1","I",67
"G1","I",68
"G1","I",60
"G1","I",88
"G1","I",56
"G1","I",61
"G1","I",51
"G1","I",58
"G1","J",81
"G1","J",13
"G1","J",18
"G1","J",32
"G1","J",19
"G1","J",14
"G1","J",28
"G1","J",12
"G1","J",33
"G1","J",17
"G1","J",15
"G1","K",2
"G1","K",0
"G1","K",0
"G1","K",0
"G1","K",0
"G1","K",0
"G1","K",0
"G1","K",0
"G1","K",0
"G1","L",207
"G1","L",804
"G1","L",186
"G1","L",254
"G1","L",255
"G1","L",333
"G1","M",57
"G1","M",38
"G1","M",31
"G1","M",36
"G1","M",138
"G1","M",59
"G1","M",62
"G1","M",47
"G1","M",34
"G1","M",34
"G1","M",40
"G1","M",36
"G1","M",30
"G1","M",35
"G2","A",5
"G2","A",9
"G2","A",6
"G2","A",9
"G2","A",9
"G2","B",781
"G2","B",996
"G2","B",764
"G2","B",710
"G2","B",800
"G2","B",732
"G2","B",890
"G2","B",798
"G2","B",777
"G2","B",860
"G2","B",776
"G2","B",875
"G2","C",117
"G2","C",153
"G2","C",141
"G2","C",145
"G2","C",161
"G2","C",172
"G2","C",133
"G2","C",166
"G2","C",174
"G2","C",305
"G2","D",771
"G2","D",718
"G2","D",854
"G2","D",842
"G2","D",805
"G2","E",803
"G2","E",106
"G2","E",763
"G2","E",829
"G2","E",873
"G2","E",775
"G2","E",809
"G2","F",158
"G2","F",139
"G2","F",116
"G2","F",169
"G2","F",136
"G2","G",835
"G2","G",770
"G2","G",747
"G2","G",807
"G2","G",865
"G2","H",772
"G2","H",877
"G2","H",849
"G2","H",747
"G2","I",732
"G2","I",666
"G2","I",794
"G2","I",831
"G2","I",812
"G2","I",715
"G2","J",116
"G2","J",130
"G2","J",119
"G2","J",97
"G2","J",108
"G2","J",56
"G2","J",150
"G2","J",56
"G2","J",115
"G2","J",107
"G2","K",0
"G2","K",0
"G2","K",0
"G2","K",0
"G2","K",0
"G2","K",31
"G2","K",4
"G2","K",1
"G2","L",202
"G2","L",378
"G2","L",790
"G2","L",344
"G2","L",225
"G2","L",475
"G2","M",293
"G2","M",49
"G2","M",48
"G2","M",25
"G2","M",52
"G2","M",49
"G3","A",11
"G3","A",14
"G3","A",6
"G3","A",2
"G3","A",66
"G3","A",5
"G3","A",8
"G3","A",58
"G3","A",20
"G3","A",8
"G3","A",9
"G3","B",810
"G3","B",89
"G3","B",79
"G3","B",81
"G3","B",105
"G3","B",270
"G3","B",92
"G3","B",42
"G3","B",131
"G3","B",153
"G3","C",154
"G3","C",65
"G3","C",96
"G3","C",23
"G3","C",24
"G3","C",32
"G3","C",20
"G3","C",28
"G3","C",25
"G3","C",27
"G3","C",21
"G3","D",835
"G3","D",722
"G3","D",769
"G3","D",754
"G3","E",773
"G3","F",104
"G3","F",131
"G3","F",21
"G3","F",29
"G3","F",59
"G3","F",29
"G3","F",23
"G3","F",35
"G3","F",29
"G3","F",29
"G3","F",30
"G3","F",40
"G3","F",32
"G3","F",38
"G3","G",814
"G3","G",198
"G3","G",284
"G3","G",314
"G3","H",130
"G3","H",170
"G3","H",117
"G3","H",145
"G3","H",91
"G3","H",207
"G3","H",103
"G3","H",103
"G3","H",136
"G3","H",101
"G3","H",185
"G3","I",848
"G3","I",775
"G3","I",800
"G3","I",816
"G3","I",302
"G3","I",268
"G3","I",293
"G3","I",263
"G3","I",183
"G3","J",48
"G3","J",69
"G3","J",70
"G3","J",124
"G3","J",62
"G3","J",31
"G3","J",41
"G3","J",66
"G3","J",27
"G3","J",24
"G3","J",30
"G3","J",32
"G3","J",38
"G3","J",21
"G3","J",28
"G3","J",23
"G3","J",21
"G3","K",0
"G3","K",0
"G3","K",0
"G3","K",1
"G3","K",0
"G3","K",1
"G3","K",0
"G3","K",0
"G3","K",0
"G3","K",2
"G3","K",0
"G3","K",0
"G3","K",0
"G3","K",0
"G3","L",253
"G3","L",276
"G3","M",261
"G3","M",55
"G3","M",77
"G3","M",35
"G3","M",23
"G3","M",31
"G3","M",34
"G3","M",56
"G3","M",43
"G3","M",53
"G3","M",26
"G3","M",43
"G5","A",7
"G5","A",5
"G5","A",4
"G5","A",4
"G5","A",4
"G5","A",8
"G5","A",5
"G5","A",3
"G5","A",5
"G5","A",6
"G5","A",4
"G5","A",7
"G5","A",6
"G5","A",10
"G5","A",3
"G5","A",7
"G5","B",42
"G5","B",113
"G5","B",40
"G5","B",62
"G5","B",82
"G5","B",103
"G5","B",67
"G5","B",27
"G5","B",90
"G5","B",77
"G5","B",92
"G5","B",48
"G5","B",42
"G5","B",181
"G5","B",63
"G5","B",63
"G5","B",85
"G5","B",60
"G5","B",45
"G5","B",56
"G5","B",16
"G5","B",61
"G5","B",77
"G5","C",9
"G5","C",21
"G5","C",11
"G5","C",13
"G5","C",13
"G5","C",36
"G5","C",13
"G5","C",18
"G5","C",13
"G5","C",14
"G5","C",49
"G5","C",7
"G5","C",12
"G5","C",16
"G5","C",7
"G5","C",10
"G5","C",10
"G5","C",10
"G5","C",6
"G5","D",928
"G5","D",783
"G5","D",726
"G5","D",835
"G5","D",841
"G5","D",637
"G5","D",783
"G5","D",809
"G5","E",466
"G5","E",295
"G5","E",207
"G5","E",429
"G5","E",227
"G5","E",422
"G5","E",335
"G5","E",184
"G5","E",357
"G5","E",310
"G5","E",210
"G5","E",564
"G5","F",7
"G5","F",16
"G5","F",9
"G5","F",5
"G5","F",16
"G5","F",12
"G5","F",9
"G5","F",12
"G5","F",5
"G5","F",497
"G5","F",9
"G5","F",6
"G5","F",7
"G5","F",8
"G5","F",2
"G5","F",7
"G5","F",9
"G5","F",24
"G5","F",7
"G5","G",392
"G5","G",399
"G5","G",352
"G5","G",319
"G5","G",262
"G5","G",581
"G5","G",236
"G5","G",279
"G5","G",160
"G5","G",300
"G5","G",197
"G5","G",356
"G5","G",354
"G5","H",170
"G5","H",89
"G5","H",35
"G5","H",89
"G5","H",62
"G5","H",87
"G5","H",167
"G5","H",127
"G5","H",114
"G5","H",109
"G5","H",47
"G5","H",128
"G5","H",102
"G5","H",98
"G5","H",126
"G5","H",95
"G5","H",107
"G5","H",92
"G5","H",76
"G5","I",79
"G5","I",59
"G5","I",58
"G5","I",61
"G5","I",61
"G5","I",74
"G5","I",64
"G5","I",71
"G5","I",80
"G5","I",75
"G5","I",77
"G5","I",46
"G5","I",69
"G5","I",36
"G5","I",64
"G5","I",70
"G5","I",53
"G5","I",60
"G5","I",100
"G5","J",19
"G5","J",13
"G5","J",9
"G5","J",12
"G5","J",16
"G5","J",15
"G5","J",11
"G5","J",13
"G5","J",18
"G5","J",11
"G5","J",12
"G5","J",16
"G5","J",13
"G5","J",8
"G5","J",12
"G5","J",72
"G5","J",18
"G5","J",28
"G5","J",13
"G5","J",33
"G5","J",17
"G5","J",12
"G5","J",12
"G5","J",13
"G5","J",24
"G5","J",13
"G5","J",10
"G5","J",13
"G5","J",13
"G5","J",15
"G5","J",15
"G5","J",18
"G5","J",11
"G5","K",0
"G5","K",1
"G5","K",3
"G5","K",0
"G5","K",0
"G5","K",2
"G5","K",1
"G5","K",1
"G5","K",14
"G5","K",1
"G5","K",804
"G5","K",0
"G5","K",0
"G5","K",2
"G5","K",0
"G5","K",2
"G5","K",0
"G5","K",0
"G5","K",4
"G5","K",0
"G5","K",4
"G5","K",0
"G5","K",2
"G5","K",3
"G5","K",1
"G5","L",178
"G5","L",454
"G5","L",180
"G5","L",160
"G5","L",686
"G5","M",28
"G5","M",29
"G5","M",28
"G5","M",28
"G5","M",21
"G5","M",32
"G5","M",101
"G5","M",26
"G5","M",34
"G5","M",34
"G5","M",51
"G5","M",26
"G5","M",22
"G5","M",73
"G6","A",5
"G6","A",11
"G6","A",8
"G6","A",8
"G6","A",6
"G6","A",5
"G6","A",7
"G6","A",5
"G6","A",7
"G6","A",7
"G6","B",56
"G6","B",36
"G6","B",118
"G6","B",250
"G6","B",113
"G6","B",70
"G6","B",128
"G6","B",101
"G6","B",59
"G6","B",78
"G6","B",71
"G6","B",44
"G6","C",12
"G6","C",12
"G6","C",15
"G6","C",32
"G6","C",20
"G6","C",17
"G6","C",16
"G6","D",838
"G6","D",894
"G6","D",679
"G6","D",850
"G6","D",739
"G6","D",787
"G6","E",746
"G6","E",672
"G6","E",706
"G6","E",820
"G6","E",794
"G6","E",811
"G6","E",702
"G6","E",743
"G6","E",882
"G6","F",4
"G6","F",4
"G6","F",7
"G6","F",3
"G6","F",5
"G6","F",7
"G6","F",7
"G6","F",8
"G6","F",9
"G6","F",5
"G6","F",4
"G6","F",6
"G6","G",759
"G6","G",810
"G6","G",712
"G6","G",745
"G6","G",766
"G6","G",824
"G6","G",801
"G6","G",836
"G6","G",810
"G6","G",747
"G6","G",719
"G6","H",87
"G6","H",99
"G6","H",126
"G6","H",92
"G6","H",82
"G6","H",96
"G6","H",96
"G6","H",145
"G6","H",70
"G6","H",126
"G6","H",141
